40.000000,0.377639,0.374685,0.377861,0.380926,0.893780
41.000000,0.375993,0.374902,0.377408,0.379847,0.893827
42.000000,0.373608,0.374628,0.377045,0.378937,0.893874
43.000000,0.373813,0.375821,0.377121,0.378901,0.893922
44.000000,0.376745,0.377123,0.377635,0.379225,0.893969
45.000000,0.379816,0.378728,0.378211,0.379404,0.894016
46.000000,0.382202,0.379098,0.378684,0.379358,0.894063
47.000000,0.388016,0.380812,0.379753,0.379874,0.894063
48.000000,0.392678,0.383246,0.380528,0.380583,0.894063
49.000000,0.395749,0.386247,0.381111,0.381104,0.894063
50.000000,0.399643,0.389730,0.382208,0.381817,0.894063
51.000000,0.402633,0.392417,0.383660,0.382411,0.894063
52.000000,0.403675,0.395845,0.385237,0.383312,0.894063
53.000000,0.405101,0.398889,0.387355,0.384377,0.894063
54.000000,0.408515,0.402132,0.389628,0.385801,0.894063
55.000000,0.412299,0.405971,0.392350,0.387464,0.894063
56.000000,0.416865,0.409749,0.394423,0.389039,0.894063
57.000000,0.418621,0.411148,0.395980,0.390218,0.894063
58.000000,0.422103,0.413602,0.398424,0.391553,0.894063
59.000000,0.424585,0.416550,0.401399,0.392924,0.894063
60.000000,0.429302,0.420801,0.405265,0.395072,0.894063
61.000000,0.436501,0.426683,0.409550,0.398001,0.894063
62.000000,0.444481,0.431551,0.413698,0.400675,0.894063
63.000000,0.452818,0.437461,0.418175,0.404057,0.894063
64.000000,0.460496,0.442541,0.422336,0.407265,0.894063
65.000000,0.463582,0.446442,0.426207,0.410380,0.894063
66.000000,0.467256,0.451879,0.430814,0.413575,0.894063
67.000000,0.469916,0.457199,0.434173,0.416386,0.894205
68.000000,0.466132,0.459475,0.436538,0.418774,0.894347
69.000000,0.463033,0.461765,0.439157,0.421521,0.894488
70.000000,0.463019,0.463300,0.442051,0.424610,0.894630
71.000000,0.460990,0.464123,0.445403,0.427741,0.894772
72.000000,0.460606,0.465261,0.448406,0.430886,0.894913
73.000000,0.461840,0.463986,0.450723,0.433445,0.895055
74.000000,0.462057,0.462545,0.452543,0.435739,0.895197
75.000000,0.458972,0.460995,0.453719,0.437803,0.895338
76.000000,0.457000,0.458995,0.455437,0.440208,0.895480
77.000000,0.457164,0.458885,0.458042,0.442411,0.895622
78.000000,0.458700,0.460270,0.459872,0.444449,0.895763
79.000000,0.458730,0.460394,0.461079,0.446236,0.895905
80.000000,0.459649,0.459310,0.461305,0.447804,0.896047
81.000000,0.456410,0.456705,0.460414,0.449170,0.896189
82.000000,0.451721,0.454443,0.459852,0.450418,0.896330
83.000000,0.449606,0.454153,0.459070,0.451867,0.896472
84.000000,0.448153,0.453442,0.457993,0.452842,0.896614
85.000000,0.447769,0.453709,0.457352,0.453715,0.896755
86.000000,0.450322,0.453366,0.456181,0.454747,0.896897
87.000000,0.452626,0.452173,0.455529,0.456086,0.897393
88.000000,0.452080,0.450843,0.455557,0.456863,0.897889
89.000000,0.452930,0.450542,0.455468,0.457567,0.898385
90.000000,0.450654,0.449212,0.454261,0.457274,0.898881
91.000000,0.450487,0.450404,0.453555,0.457078,0.899377
92.000000,0.452201,0.452413,0.453428,0.457372,0.899872
93.000000,0.455217,0.453649,0.453901,0.457263,0.900368
94.000000,0.461319,0.457125,0.455283,0.457704,0.900864
95.000000,0.471137,0.460895,0.457302,0.458533,0.901360
96.000000,0.477581,0.464034,0.458700,0.458798,0.901856
97.000000,0.480762,0.466482,0.459327,0.459180,0.902352
98.000000,0.482298,0.468758,0.459800,0.459957,0.902848
99.000000,0.483710,0.472515,0.461528,0.461150,0.903344
100.000000,0.485383,0.478260,0.463736,0.462261,0.903840
101.000000,0.488180,0.482881,0.466643,0.463330,0.904336
102.000000,0.491787,0.486275,0.469344,0.464377,0.904832
103.000000,0.497299,0.489798,0.471724,0.465867,0.905328
104.000000,0.500974,0.492342,0.474733,0.467636,0.905823
105.000000,0.502838,0.494111,0.477503,0.469572,0.906319
106.000000,0.504264,0.496222,0.480128,0.471208,0.906815
107.000000,0.505005,0.498396,0.482439,0.472350,0.906815
108.000000,0.509091,0.503195,0.485976,0.474265,0.906815
109.000000,0.514329,0.507651,0.490083,0.476903,0.906815
110.000000,0.519484,0.511161,0.494711,0.479544,0.906815
111.000000,0.524585,0.514425,0.498653,0.482570,0.906815
112.000000,0.534622,0.519814,0.503044,0.486167,0.906815
113.000000,0.537433,0.523262,0.506530,0.488903,0.906815
114.000000,0.538749,0.526539,0.509441,0.492002,0.906815
115.000000,0.541135,0.530310,0.512210,0.495105,0.906815
116.000000,0.543494,0.534039,0.515131,0.498099,0.906815
117.000000,0.541547,0.538084,0.518240,0.500987,0.906815
118.000000,0.543974,0.540703,0.521949,0.504219,0.906815
119.000000,0.546305,0.542527,0.525089,0.507564,0.906815
120.000000,0.547374,0.544255,0.527708,0.511225,0.906815
121.000000,0.550226,0.546860,0.530642,0.514722,0.906815
122.000000,0.553901,0.547724,0.533769,0.517937,0.906815
123.000000,0.555574,0.549774,0.536518,0.520945,0.906815
124.000000,0.556369,0.551337,0.538938,0.523406,0.906815
125.000000,0.556589,0.551981,0.541146,0.525467,0.906815
126.000000,0.555684,0.552955,0.543497,0.527739,0.906815
127.000000,0.552228,0.553065,0.545575,0.529848,0.907028
128.000000,0.550775,0.553174,0.546939,0.532358,0.907240
129.000000,0.549239,0.552804,0.547666,0.534327,0.907453
130.000000,0.551213,0.553901,0.549078,0.536439,0.907665
131.000000,0.552804,0.554244,0.550552,0.538510,0.907878
132.000000,0.556451,0.554340,0.551032,0.540626,0.908090
133.000000,0.559495,0.555135,0.552454,0.542724,0.908303
134.000000,0.559660,0.554449,0.552893,0.544109,0.908516
135.000000,0.560263,0.555738,0.553860,0.546010,0.908728
136.000000,0.560400,0.556602,0.554779,0.547866,0.908941
137.000000,0.558810,0.557631,0.555348,0.549593,0.909153
138.000000,0.555464,0.557480,0.555327,0.550452,0.909366
139.000000,0.554175,0.556918,0.554861,0.550750,0.909578
140.000000,0.551543,0.555903,0.554902,0.551353,0.909791
141.000000,0.546935,0.553668,0.553956,0.551591,0.910003
142.000000,0.540271,0.549541,0.551940,0.550535,0.910216
143.000000,0.531057,0.543261,0.549198,0.549390,0.910428
144.000000,0.527492,0.540834,0.547642,0.548873,0.910641
145.000000,0.512985,0.532264,0.544001,0.546661,0.910853
146.000000,0.501796,0.524366,0.540484,0.544641,0.911066
147.000000,0.496580,0.518426,0.538028,0.543040,0.911160
148.000000,0.491781,0.511419,0.534449,0.540691,0.911255
149.000000,0.484761,0.506126,0.531522,0.538616,0.911349
150.000000,0.486406,0.499696,0.527799,0.536500,0.911444
151.000000,0.488957,0.495376,0.524522,0.534429,0.911538
152.000000,0.492308,0.494444,0.521992,0.532775,0.911633
153.000000,0.500151,0.495966,0.519613,0.531454,0.911727
154.000000,0.507939,0.496350,0.518592,0.530544,0.911822
155.000000,0.515124,0.500765,0.516514,0.529589,0.911916
156.000000,0.521377,0.505167,0.514766,0.528712,0.912011
157.000000,0.524119,0.508213,0.513320,0.528090,0.912105
158.000000,0.525614,0.512882,0.512151,0.527260,0.912199
159.000000,0.523721,0.515830,0.510978,0.526291,0.912294
160.000000,0.522844,0.518984,0.509340,0.524861,0.912388
161.000000,0.519471,0.520424,0.507900,0.523156,0.912483
162.000000,0.517249,0.520684,0.507564,0.521556,0.912577
163.000000,0.514384,0.519999,0.507982,0.519742,0.912672
164.000000,0.513863,0.518792,0.507571,0.518659,0.912766
165.000000,0.515727,0.519286,0.510025,0.517438,0.912861
166.000000,0.519512,0.519491,0.512329,0.516341,0.912955
167.000000,0.521788,0.519519,0.513866,0.515386,0.912979
168.000000,0.528287,0.521336,0.517109,0.515212,0.913002
169.000000,0.533443,0.523653,0.519742,0.515203,0.913026
170.000000,0.536706,0.526217,0.522600,0.514965,0.913050
171.000000,0.536788,0.528150,0.524287,0.514650,0.913073
172.000000,0.536240,0.529014,0.524849,0.514714,0.913097
173.000000,0.530563,0.529425,0.524712,0.515130,0.913120
174.000000,0.525079,0.529261,0.524026,0.514801,0.913144
175.000000,0.518415,0.527561,0.523423,0.515870,0.913168
176.000000,0.515398,0.526093,0.522792,0.516917,0.913191
177.000000,0.518305,0.527273,0.523396,0.518335,0.913215
178.000000,0.523488,0.527026,0.524181,0.520415,0.913239
179.000000,0.526532,0.525805,0.524729,0.521763,0.913262
180.000000,0.528013,0.523214,0.524715,0.522805,0.913286
181.000000,0.528946,0.522172,0.525161,0.523582,0.913309
182.000000,0.522282,0.520293,0.524654,0.523331,0.913333
183.000000,0.512629,0.518058,0.523742,0.522494,0.913357
184.000000,0.503963,0.515247,0.522254,0.521100,0.913380
185.000000,0.497984,0.512999,0.520280,0.519948,0.913404
186.000000,0.492390,0.510668,0.518381,0.518751,0.913427
187.000000,0.490251,0.506266,0.516769,0.517686,0.913451
188.000000,0.491787,0.502208,0.514617,0.516856,0.913475
189.000000,0.495050,0.499506,0.512656,0.516322,0.913498
190.000000,0.495516,0.496750,0.509982,0.515394,0.913522
191.000000,0.491019,0.491704,0.506938,0.514009,0.913546
192.000000,0.483258,0.486754,0.503524,0.512021,0.913569
193.000000,0.475963,0.483875,0.500967,0.510453,0.913593
194.000000,0.471109,0.483080,0.499164,0.509196,0.913616
195.000000,0.464637,0.480077,0.496538,0.506879,0.913640
196.000000,0.460821,0.475920,0.493294,0.504227,0.913664
197.000000,0.461849,0.472554,0.489410,0.502031,0.913687
198.000000,0.462892,0.469427,0.485817,0.499554,0.913711
199.000000,0.466950,0.469030,0.484268,0.498114,0.913734
200.000000,0.475122,0.469880,0.483315,0.496615,0.913758
201.000000,0.484807,0.472814,0.482259,0.495564,0.913782
202.000000,0.492198,0.477024,0.481889,0.494691,0.913805
203.000000,0.495571,0.479231,0.481553,0.493722,0.913829
204.000000,0.492527,0.479739,0.481409,0.492689,0.913853
205.000000,0.487317,0.481220,0.480648,0.491432,0.913876
206.000000,0.480708,0.482757,0.479339,0.489782,0.913900
207.000000,0.479857,0.486028,0.479291,0.488283,0.913900
208.000000,0.481256,0.488414,0.478920,0.486683,0.913900
209.000000,0.484739,0.488633,0.478831,0.485723,0.913900
210.000000,0.491293,0.489305,0.479592,0.485312,0.913900
211.000000,0.499301,0.490004,0.481409,0.484841,0.913900
212.000000,0.501111,0.490484,0.483754,0.484754,0.913900
213.000000,0.495955,0.488606,0.483918,0.483904,0.913900
214.000000,0.488852,0.486796,0.483267,0.483205,0.913900
215.000000,0.480324,0.485808,0.483514,0.482368,0.913900
216.000000,0.473577,0.486439,0.484598,0.481705,0.913900
217.000000,0.467846,0.484478,0.485253,0.481020,0.913900
218.000000,0.468120,0.482038,0.485226,0.479960,0.913900
219.000000,0.467791,0.478322,0.483477,0.478661,0.913900
220.000000,0.466831,0.473577,0.481441,0.477587,0.913900
221.000000,0.465295,0.469436,0.479720,0.477418,0.913900
222.000000,0.463842,0.465844,0.478164,0.477784,0.913900
223.000000,0.464363,0.466242,0.477424,0.478026,0.913900
224.000000,0.466831,0.467311,0.477053,0.477948,0.913900
225.000000,0.471246,0.469039,0.477424,0.478689,0.913900
226.000000,0.474619,0.469957,0.478198,0.479718,0.913900
227.000000,0.477115,0.470479,0.477478,0.480328,0.913971
228.000000,0.478596,0.471480,0.476759,0.480644,0.914041
229.000000,0.478459,0.472645,0.475483,0.479867,0.914112
230.000000,0.478047,0.474647,0.474112,0.479176,0.914183
231.000000,0.476759,0.475689,0.472563,0.478377,0.914254
232.000000,0.476621,0.476868,0.471356,0.477732,0.914325
233.000000,0.476731,0.477664,0.471953,0.477504,0.914396
234.000000,0.480214,0.479336,0.473324,0.477814,0.914467
235.000000,0.483422,0.480735,0.474887,0.478527,0.914537
236.000000,0.487975,0.482367,0.476162,0.479588,0.914608
237.000000,0.493185,0.484903,0.477691,0.479953,0.914679
238.000000,0.498231,0.487481,0.479480,0.480333,0.914750
239.000000,0.501028,0.490621,0.481633,0.480529,0.914821
240.000000,0.497655,0.490539,0.482593,0.479588,0.914892
241.000000,0.492500,0.490237,0.482963,0.478454,0.914962
242.000000,0.487865,0.490525,0.483697,0.477746,0.915033
243.000000,0.482106,0.490169,0.483916,0.478025,0.915104
244.000000,0.474181,0.487605,0.483470,0.478084,0.915175
245.000000,0.470972,0.484314,0.482524,0.478029,0.915246
246.000000,0.468359,0.480429,0.481398,0.477584,0.915317
247.000000,0.463724,0.475795,0.480349,0.477059,0.915364
248.000000,0.460927,0.471517,0.479499,0.476826,0.915411
249.000000,0.461475,0.467828,0.479225,0.477031,0.915458
250.000000,0.465561,0.468267,0.479403,0.477818,0.915506
251.000000,0.470698,0.469528,0.479883,0.478485,0.915553
252.000000,0.477910,0.470817,0.480671,0.479404,0.915600
253.000000,0.484711,0.472819,0.481494,0.480217,0.915647
254.000000,0.488194,0.474835,0.481220,0.480592,0.915695
255.000000,0.486549,0.476055,0.480184,0.480368,0.915742
256.000000,0.485178,0.477938,0.479183,0.480245,0.915789
257.000000,0.482572,0.480241,0.478018,0.480313,0.915836
258.000000,0.480625,0.482668,0.477092,0.480555,0.915883
259.000000,0.481119,0.484657,0.476242,0.481035,0.915931
260.000000,0.484081,0.485315,0.476791,0.481373,0.915978
261.000000,0.481174,0.483176,0.476352,0.480980,0.916025
262.000000,0.476457,0.479515,0.475166,0.480286,0.916072
263.000000,0.470698,0.475662,0.474240,0.479550,0.916120
264.000000,0.464061,0.472590,0.473712,0.478343,0.916167
265.000000,0.458549,0.471315,0.473685,0.477228,0.916214
266.000000,0.461072,0.471123,0.474530,0.476497,0.916261
267.000000,0.469190,0.472823,0.476532,0.476286,0.916332
268.000000,0.476841,0.473769,0.478219,0.475985,0.916403
269.000000,0.484026,0.474044,0.479350,0.475509,0.916474
270.000000,0.489730,0.474140,0.479727,0.475907,0.916545
271.000000,0.494913,0.477993,0.480584,0.476899,0.916616
272.000000,0.493926,0.481558,0.480536,0.477296,0.916686
273.000000,0.492555,0.484698,0.480180,0.477726,0.916757
274.000000,0.494296,0.489161,0.480875,0.478862,0.916828
275.000000,0.494351,0.492040,0.481678,0.479803,0.916899
276.000000,0.492129,0.493521,0.482322,0.480861,0.916970
277.000000,0.491718,0.492822,0.482823,0.481962,0.917041
278.000000,0.492513,0.492534,0.483152,0.482991,0.917111
279.000000,0.490470,0.492383,0.483213,0.483694,0.917182
280.000000,0.489977,0.492164,0.483152,0.483873,0.917253
281.000000,0.491074,0.491602,0.484797,0.484257,0.917324
282.000000,0.492993,0.492356,0.486957,0.484476,0.917395
283.000000,0.494529,0.493521,0.489109,0.484627,0.917466
284.000000,0.498889,0.494680,0.491920,0.485477,0.917536
285.000000,0.505224,0.497600,0.494820,0.486985,0.917607
286.000000,0.508817,0.499945,0.496733,0.488196,0.917678
287.000000,0.512327,0.502660,0.497741,0.489435,0.917678
288.000000,0.516550,0.505540,0.499037,0.490614,0.917678
289.000000,0.517455,0.508172,0.500278,0.491533,0.917678
290.000000,0.517345,0.511285,0.501724,0.492529,0.917678
291.000000,0.519210,0.514013,0.502807,0.494536,0.917678
292.000000,0.521048,0.516687,0.504521,0.496867,0.917678
293.000000,0.522419,0.519484,0.506503,0.499234,0.917678
294.000000,0.526697,0.522076,0.508378,0.501972,0.917678
295.000000,0.529659,0.523502,0.510551,0.504381,0.917678
296.000000,0.532428,0.525819,0.512882,0.506429,0.917678
297.000000,0.535939,0.528493,0.515577,0.507992,0.917678
298.000000,0.544988,0.533704,0.519622,0.510592,0.917678
299.000000,0.549129,0.537913,0.523043,0.512823,0.917678
300.000000,0.555354,0.542507,0.526896,0.515318,0.917678
301.000000,0.561031,0.546730,0.530372,0.517448,0.917678
302.000000,0.570053,0.552996,0.534842,0.520680,0.917678
303.000000,0.572083,0.558536,0.539010,0.523847,0.917678
304.000000,0.577376,0.563252,0.542664,0.526669,0.917678
305.000000,0.581352,0.568353,0.545928,0.529819,0.917678
306.000000,0.583614,0.572323,0.549071,0.532696,0.917678
307.000000,0.578267,0.574160,0.551327,0.535104,0.917843
308.000000,0.567572,0.569827,0.551765,0.536357,0.918009
309.000000,0.557535,0.567455,0.552684,0.537847,0.918174
310.000000,0.550103,0.565727,0.554117,0.539840,0.918339
311.000000,0.541506,0.562560,0.554645,0.541101,0.918505
312.000000,0.540765,0.559516,0.556256,0.543066,0.918670
313.000000,0.545893,0.556732,0.557634,0.544918,0.918835
314.000000,0.550555,0.554045,0.558649,0.546458,0.919001
315.000000,0.551762,0.550932,0.559643,0.547596,0.919166
316.000000,0.556013,0.548759,0.560541,0.548967,0.919331
317.000000,0.557027,0.548896,0.561528,0.550516,0.919497
318.000000,0.559770,0.552831,0.561329,0.552121,0.919662
319.000000,0.560263,0.555409,0.561432,0.553592,0.919827
320.000000,0.562347,0.557055,0.561391,0.555096,0.919992
321.000000,0.563993,0.560003,0.561281,0.556431,0.920158
322.000000,0.560071,0.558549,0.559033,0.557020,0.920323
323.000000,0.551460,0.555615,0.556174,0.556961,0.920488
324.000000,0.543343,0.551803,0.552924,0.556367,0.920654
325.000000,0.534403,0.548375,0.549654,0.555887,0.920819
326.000000,0.526217,0.545105,0.546932,0.555396,0.920984
327.000000,0.523063,0.541567,0.545232,0.554875,0.921032
328.000000,0.525531,0.538496,0.545664,0.553718,0.921079
329.000000,0.531592,0.537467,0.546438,0.553444,0.921126
330.000000,0.543055,0.538729,0.547892,0.553837,0.921173
331.000000,0.555354,0.540786,0.550394,0.554449,0.921220
332.000000,0.569203,0.546133,0.552341,0.554733,0.921268
333.000000,0.584067,0.554799,0.555207,0.555716,0.921315
334.000000,0.599671,0.565631,0.558717,0.557160,0.921362
335.000000,0.609077,0.576066,0.562221,0.558458,0.921409
336.000000,0.617387,0.586370,0.565738,0.560078,0.921457
337.000000,0.624380,0.596791,0.569179,0.562418,0.921504
338.000000,0.628877,0.606472,0.572484,0.565933,0.921551
339.000000,0.632195,0.615933,0.576700,0.569603,0.921598
340.000000,0.637762,0.623420,0.581074,0.573068,0.921645
341.000000,0.644070,0.630728,0.585757,0.577172,0.921693
342.000000,0.650926,0.637653,0.591893,0.580778,0.921740
343.000000,0.659345,0.644111,0.599455,0.584842,0.921787
344.000000,0.664747,0.648471,0.607051,0.588635,0.921834
345.000000,0.673358,0.655560,0.615813,0.593334,0.921882
346.000000,0.680406,0.662238,0.624304,0.597904,0.921929
347.000000,0.689181,0.670053,0.633422,0.602804,0.921929
348.000000,0.697299,0.678322,0.642397,0.607763,0.921929
349.000000,0.704703,0.684725,0.650329,0.612709,0.921929
350.000000,0.704648,0.689003,0.656211,0.617051,0.921929
351.000000,0.706705,0.693555,0.662142,0.621690,0.921929
352.000000,0.704758,0.696970,0.667311,0.626919,0.921929
353.000000,0.703277,0.700288,0.672199,0.633066,0.921929
354.000000,0.703195,0.703949,0.676210,0.639351,0.921929
355.000000,0.706897,0.705773,0.680666,0.645800,0.921929
356.000000,0.708241,0.707473,0.684855,0.652027,0.921929
357.000000,0.705663,0.705210,0.687632,0.657352,0.921929
358.000000,0.702482,0.702879,0.690601,0.662558,0.921929
359.000000,0.698533,0.700864,0.692794,0.667174,0.921929
360.000000,0.694364,0.700631,0.694817,0.671018,0.921929
361.000000,0.692308,0.700274,0.696915,0.674853,0.921929
362.000000,0.690991,0.698327,0.697648,0.677650,0.921929
363.000000,0.690553,0.696517,0.698403,0.680305,0.921929
364.000000,0.687605,0.693069,0.698509,0.681830,0.921929
365.000000,0.686316,0.690340,0.698056,0.683891,0.921929
366.000000,0.684259,0.688283,0.697878,0.685998,0.921929
367.000000,0.684807,0.687899,0.696555,0.687721,0.922047
368.000000,0.680255,0.685404,0.694142,0.688868,0.922165
369.000000,0.682764,0.685184,0.693024,0.690258,0.922283
370.000000,0.685424,0.685870,0.693250,0.691835,0.922401
371.000000,0.687179,0.685719,0.692997,0.693183,0.922519
372.000000,0.690827,0.687817,0.693072,0.694371,0.922637
373.000000,0.694035,0.687145,0.691831,0.694650,0.922755
374.000000,0.695489,0.689127,0.691098,0.695381,0.922873
375.000000,0.695352,0.690388,0.690364,0.695500,0.922992
376.000000,0.694392,0.690786,0.689534,0.695514,0.923110
377.000000,0.694584,0.692705,0.690302,0.695272,0.923228
378.000000,0.695928,0.694981,0.690193,0.694422,0.923346
379.000000,0.694611,0.695050,0.690117,0.693699,0.923464
380.000000,0.689867,0.692609,0.689240,0.693037,0.923582
381.000000,0.686247,0.690319,0.688019,0.692104,0.923700
382.000000,0.679035,0.686809,0.687313,0.690985,0.923818
383.000000,0.678267,0.687097,0.687121,0.690253,0.923936
384.000000,0.677033,0.685822,0.687474,0.689339,0.924054
385.000000,0.676128,0.682997,0.686693,0.687908,0.924172
386.000000,0.673632,0.679940,0.685363,0.686336,0.924290
387.000000,0.670671,0.674853,0.683779,0.685152,0.924361
388.000000,0.659701,0.668984,0.681983,0.683123,0.924432
389.000000,0.650788,0.663911,0.679480,0.681382,0.924503
390.000000,0.647580,0.661854,0.677232,0.680111,0.924574
391.000000,0.647251,0.660442,0.675381,0.678827,0.924645
392.000000,0.651035,0.660853,0.673831,0.678493,0.924715
393.000000,0.658494,0.659098,0.673097,0.677780,0.924786
394.000000,0.666639,0.658714,0.672268,0.677887,0.924857
395.000000,0.667626,0.657603,0.670300,0.676996,0.924928
396.000000,0.662910,0.655080,0.667510,0.675269,0.924999
397.000000,0.648759,0.649897,0.662375,0.672485,0.925070
398.000000,0.635157,0.646826,0.657905,0.670264,0.925141
399.000000,0.622117,0.644378,0.654144,0.667780,0.925211
400.000000,0.613095,0.640361,0.651107,0.664941,0.925282
401.000000,0.606472,0.634691,0.647566,0.661817,0.925353
402.000000,0.605965,0.627362,0.644107,0.658341,0.925424
403.000000,0.603085,0.619121,0.639109,0.655105,0.925495
404.000000,0.597285,0.609701,0.634207,0.651412,0.925566
405.000000,0.592815,0.602955,0.630279,0.647852,0.925636
406.000000,0.589840,0.598156,0.626618,0.644392,0.925707
407.000000,0.590882,0.598423,0.624160,0.641058,0.925707
408.000000,0.594940,0.599013,0.622919,0.638274,0.925707
409.000000,0.597573,0.597429,0.620904,0.635239,0.925707
410.000000,0.599164,0.595989,0.618175,0.632735,0.925707
411.000000,0.603030,0.596435,0.615563,0.630522,0.925707
412.000000,0.603538,0.597210,0.612286,0.628475,0.925707
413.000000,0.601097,0.598019,0.608570,0.625412,0.925707
414.000000,0.600686,0.599129,0.604415,0.622515,0.925707
415.000000,0.602825,0.600994,0.601974,0.620517,0.925707
416.000000,0.603044,0.603037,0.600596,0.618758,0.925707
417.000000,0.603510,0.603524,0.600974,0.617281,0.925707
418.000000,0.605101,0.603099,0.601056,0.616312,0.925707
419.000000,0.603017,0.601851,0.599640,0.614553,0.925707
420.000000,0.601810,0.602317,0.599153,0.612889,0.925707
421.000000,0.601015,0.602029,0.599232,0.611052,0.925707
422.000000,0.598711,0.601111,0.599160,0.608561,0.925707
423.000000,0.595612,0.600357,0.599188,0.605832,0.925707
424.000000,0.595763,0.599390,0.599260,0.602740,0.925707
425.000000,0.591677,0.596743,0.598869,0.600231,0.925707
426.000000,0.588359,0.594687,0.598862,0.598627,0.925707
427.000000,0.586796,0.592753,0.598139,0.598233,0.925754
428.000000,0.588249,0.591931,0.597515,0.598014,0.925802
429.000000,0.591293,0.593528,0.597690,0.597603,0.925849
430.000000,0.597244,0.594460,0.598389,0.597589,0.925896
431.000000,0.602811,0.595585,0.598807,0.598016,0.925943
432.000000,0.608748,0.597772,0.599441,0.598697,0.925991
433.000000,0.612053,0.600151,0.600254,0.599509,0.926038
434.000000,0.613794,0.602544,0.600967,0.600354,0.926085
435.000000,0.612505,0.604875,0.600809,0.600871,0.926132
436.000000,0.611107,0.606959,0.600823,0.601561,0.926180
437.000000,0.611285,0.610016,0.601385,0.602098,0.926227
438.000000,0.611929,0.611991,0.601961,0.602340,0.926274
439.000000,0.611970,0.612882,0.603205,0.602754,0.926321
440.000000,0.611778,0.612142,0.603301,0.602973,0.926368
441.000000,0.610901,0.611004,0.603294,0.602873,0.926416
442.000000,0.606979,0.609132,0.603452,0.602672,0.926463
443.000000,0.603305,0.607617,0.603884,0.602708,0.926510
444.000000,0.605320,0.608645,0.605594,0.603526,0.926557
445.000000,0.609434,0.610606,0.607740,0.604075,0.926605
446.000000,0.612258,0.611580,0.609269,0.604408,0.926652
447.000000,0.615275,0.611127,0.610572,0.604632,0.926675
448.000000,0.620527,0.611916,0.611953,0.605279,0.926699
449.000000,0.622062,0.613691,0.613287,0.606700,0.926723
450.000000,0.622474,0.615954,0.614048,0.607519,0.926746
451.000000,0.620472,0.616365,0.613684,0.607651,0.926770
452.000000,0.620156,0.617716,0.613424,0.608206,0.926794
453.000000,0.617318,0.618922,0.613270,0.608897,0.926817
454.000000,0.612505,0.617284,0.612964,0.609491,0.926841
455.000000,0.606787,0.614630,0.612618,0.610037,0.926864
456.000000,0.606979,0.613725,0.612653,0.610755,0.926888
457.000000,0.606170,0.613163,0.612145,0.611436,0.926912
458.000000,0.605759,0.611538,0.611727,0.611815,0.926935
459.000000,0.603853,0.608179,0.610935,0.611584,0.926959
460.000000,0.600754,0.603771,0.609862,0.610622,0.926982
461.000000,0.595242,0.601111,0.608738,0.609493,0.927006
462.000000,0.588880,0.597525,0.607620,0.608124,0.927030
463.000000,0.580543,0.593151,0.606037,0.606563,0.927053
464.000000,0.576100,0.589977,0.603630,0.605302,0.927077
465.000000,0.579679,0.590217,0.602424,0.605151,0.927101
